82 1748
22 13 59
3 13 75
7 30 27
26 52 35
56 23 55
64 48 32
82 92 44
23 102 51
46 82 68
76 49 45
40 96 94
55 23 53
87 24 99
60 5 38
105 30 97
79 65 37
85 74 64
9 30 26
21 60 49
69 81 90
85 40 14
97 40 14
19 53 46
26 87 63
75 89 25
6 77 79
76 55 58
107 32 59
102 31 17
48 95 5
103 11 89
86 99 90
98 13 85
35 93 42
30 46 31
66 79 98
76 33 57
21 72 58
9 91 39
54 95 9
87 43 14
38 96 75
21 49 88
1 5 53
49 7 84
27 73 38
80 31 52
42 81 96
78 2 8
94 5 59
95 98 3
30 99 5
21 35 81
6 78 41
38 69 29
9 32 44
28 106 96
102 56 7
108 4 84
110 87 54
16 99 18
95 15 11
12 49 37
21 67 66
22 31 87
34 2 0
20 51 54
62 33 51
42 16 82
108 16 40
70 62 54
39 101 33
34 24 50
63 96 4
12 91 25
110 9 26
75 32 90
92 28 79
53 52 29
69 8 31
8 62 47
63 40 83
106 79 70
46 57 71
70 13 26
87 80 84
105 40 86
9 67 67
101 55 65
55 7 92
65 39 10
12 24 15
61 85 89
7 13 14
84 29 79
21 25 16
81 109 81
64 12 78
29 51 44
31 91 57
27 105 92
106 13 35
67 38 47
102 94 45
93 98 35
52 35 5
56 105 45
27 110 33
110 26 47
4 110 97
103 107 57
22 35 39
79 21 80
84 62 29
91 48 29
85 16 51
91 87 71
49 60 95
70 65 6
77 82 80
63 48 7
34 53 8
62 91 56
93 34 29
101 23 72
17 15 41
32 37 44
46 79 10
32 36 65
59 68 57
10 100 38
65 103 86
38 74 75
26 47 43
56 96 94
105 101 34
8 88 37
10 68 64
46 92 37
48 77 67
40 78 13
91 69 18
55 56 34
7 89 13
8 95 47
77 13 99
44 10 77
0 65 1
62 96 25
39 58 22
73 55 74
13 84 56
24 98 85
49 74 90
77 69 25
103 110 35
108 19 42
23 97 52
73 94 82
32 35 77
76 48 43
24 87 66
106 68 95
52 49 30
63 55 30
1 90 26
96 35 11
1 68 30
57 65 72
4 3 52
30 0 51
1 23 17
57 33 61
42 61 51
48 93 41
84 28 41
63 104 96
66 106 8
107 99 45
50 56 70
95 70 2
0 68 98
79 12 64
42 31 41
10 105 73
13 70 63
29 10 8
104 103 56
61 32 78
21 88 21
14 3 97
42 60 70
83 42 38
28 70 55
72 58 69
48 82 56
13 10 11
69 42 18
53 95 41
105 26 27
42 13 65
86 98 0
21 89 76
3 48 77
76 31 15
29 39 58
97 46 76
2 54 60
12 26 6
6 96 59
39 25 71
37 49 59
46 54 83
77 110 10
78 85 44
35 19 13
28 40 45
83 109 58
65 50 9
58 28 51
27 90 2
46 4 3
1 53 24
93 35 90
108 54 32
28 100 16
78 0 1
12 105 45
6 73 13
103 29 41
52 94 28
76 0 24
107 50 45
79 58 74
61 103 15
81 55 12
94 31 16
91 7 91
37 108 9
66 69 40
110 41 69
56 78 59
71 15 26
106 53 71
75 50 71
79 6 5
109 91 60
53 2 82
95 14 89
104 8 33
17 13 60
105 29 69
58 55 68
80 1 58
10 87 9
100 45 11
74 96 48
1 109 55
2 27 18
8 49 28
78 33 79
75 102 68
53 73 91
25 78 18
57 96 70
59 29 80
90 34 65
40 95 3
6 70 36
92 3 3
62 35 14
24 97 83
100 37 88
60 93 40
36 40 85
44 20 98
33 20 85
47 89 39
26 25 68
52 1 27
103 83 65
10 57 62
1 89 70
19 21 56
53 69 15
63 79 46
49 37 21
68 10 55
91 66 54
97 82 18
83 65 72
57 21 27
97 3 86
62 108 46
72 30 77
59 71 59
41 21 9
57 7 85
84 67 22
45 50 23
89 92 47
29 96 77
21 40 27
35 90 52
85 109 2
61 25 85
75 36 47
51 32 67
68 96 33
62 42 30
88 1 15
10 21 21
8 83 52
59 76 6
75 35 60
77 27 76
2 96 82
40 14 10
48 23 89
25 110 56
90 74 17
42 88 60
28 96 74
13 46 18
33 42 10
44 88 52
4 81 51
101 61 33
56 60 74
66 81 11
73 98 55
12 46 79
59 12 70
54 82 79
39 69 46
16 60 60
14 83 16
3 67 46
12 19 44
55 85 37
34 95 23
83 52 80
91 4 1
35 87 96
24 66 2
59 74 67
27 108 69
95 107 59
49 30 80
84 12 44
102 80 45
9 45 45
15 85 13
47 105 7
58 87 10
61 79 79
43 65 32
19 5 13
55 5 75
25 95 45
106 39 57
6 109 59
59 109 7
39 98 12
92 27 39
20 26 5
70 7 87
35 8 23
57 44 29
38 18 56
93 79 30
26 89 57
54 59 91
100 80 17
35 69 35
32 38 0
31 103 25
8 18 58
93 52 0
41 7 99
70 47 18
81 12 89
94 55 42
80 13 53
12 7 33
73 99 71
11 58 49
84 52 33
59 2 65
42 9 84
54 74 39
41 58 40
66 89 61
13 42 52
46 104 9
94 38 97
109 10 79
54 96 75
33 46 24
93 25 33
45 8 15
93 103 61
47 5 25
106 1 63
34 3 78
78 61 43
51 88 57
94 43 40
2 65 10
107 20 8
66 37 45
35 3 43
0 84 19
70 41 3
4 11 83
93 108 94
7 29 22
102 86 23
38 77 73
55 78 61
15 107 91
15 56 13
14 13 40
54 87 46
99 16 42
93 62 14
60 28 61
62 71 48
11 105 42
57 75 33
53 17 16
12 27 24
50 88 70
35 13 99
104 95 1
54 43 90
8 59 93
26 67 50
48 11 86
95 8 45
60 110 87
66 82 48
80 99 38
57 53 57
2 94 65
34 103 5
100 92 5
82 68 92
59 57 3
16 54 11
64 4 31
95 32 66
60 78 37
98 24 44
79 96 80
38 101 77
25 2 41
102 108 86
86 83 29
2 103 25
39 6 61
15 40 92
69 47 26
26 92 48
97 60 59
16 43 66
50 74 94
26 88 50
10 49 83
17 10 23
109 46 18
25 45 52
7 27 27
13 94 81
42 100 25
36 58 35
76 14 99
5 23 84
82 12 58
46 3 69
96 79 93
89 84 64
46 1 61
66 11 30
69 82 15
4 68 32
89 70 63
105 66 15
26 78 72
67 59 48
41 55 31
46 63 37
86 95 17
61 75 30
102 100 26
31 98 97
25 74 44
19 29 54
25 33 66
31 66 15
96 101 12
75 45 78
77 62 54
24 33 50
19 67 83
85 77 63
82 49 54
105 75 75
29 95 92
75 49 96
97 21 60
58 30 64
67 95 17
25 8 9
12 89 84
12 75 70
92 22 40
93 61 6
43 71 5
88 107 80
86 105 70
57 64 1
71 9 58
110 84 29
45 84 1
50 102 70
81 80 30
42 36 58
65 101 97
83 1 73
81 9 69
65 57 46
59 62 38
98 79 52
67 96 59
49 8 8
94 40 71
25 71 67
15 1 1
4 98 90
99 27 1
53 105 57
33 77 61
110 65 63
17 29 55
2 40 43
11 24 56
13 14 75
83 106 67
94 80 28
55 81 50
12 40 28
96 58 2
5 79 15
82 91 56
27 66 61
6 16 76
8 26 64
63 18 42
109 68 37
54 72 12
54 86 36
51 34 43
49 63 60
84 66 63
73 100 96
48 13 40
70 84 70
110 104 35
109 44 88
7 46 8
76 12 73
67 84 97
28 68 75
102 34 10
88 71 16
31 84 3
7 70 50
3 94 88
80 83 26
43 33 14
104 93 57
11 6 20
71 37 10
105 94 89
87 88 89
91 95 24
61 22 94
42 95 46
73 46 95
18 81 24
107 40 21
2 76 75
103 14 72
3 8 78
13 95 32
84 27 31
18 58 78
48 38 71
30 49 98
72 93 49
81 45 6
98 31 49
52 93 83
33 37 21
21 31 2
24 93 86
99 55 73
67 102 72
67 5 29
11 48 73
6 107 4
102 40 27
56 90 2
62 20 93
14 42 11
100 42 32
101 106 47
68 87 70
13 2 15
48 72 62
10 36 93
52 105 95
92 94 37
110 85 61
28 101 3
48 20 94
10 97 97
18 43 13
35 68 64
13 11 85
75 67 56
78 10 17
17 106 88
2 36 73
32 86 77
41 20 62
27 1 75
59 86 46
16 82 36
50 71 15
19 70 38
72 108 22
69 1 18
24 10 27
100 17 5
40 83 80
45 73 14
50 16 91
55 25 13
2 92 50
19 101 58
75 105 80
70 24 18
27 51 49
37 34 40
65 69 28
14 107 84
105 103 73
19 95 9
45 44 85
74 108 86
91 70 46
64 15 19
12 63 99
75 95 92
60 75 97
15 78 85
15 45 55
106 42 84
78 12 26
58 101 4
100 74 83
30 85 80
39 13 95
103 7 98
95 78 51
94 16 48
105 96 62
15 84 71
5 17 98
95 101 66
43 50 80
86 93 27
100 69 58
42 7 9
70 37 3
86 10 47
33 56 22
41 11 44
43 45 12
0 64 78
36 98 91
62 86 15
15 28 0
14 58 98
63 46 77
101 21 83
106 8 87
42 91 40
79 100 21
69 12 97
31 23 4
107 74 4
45 30 45
49 87 53
6 35 82
36 77 27
49 28 21
80 96 89
39 5 77
85 101 95
2 39 74
26 14 78
34 60 62
73 28 86
74 27 70
95 5 2
75 38 5
64 45 0
6 84 52
95 6 25
25 19 26
23 38 1
67 55 93
85 71 66
15 61 17
32 44 4
9 39 38
19 77 11
78 79 97
15 22 64
73 105 6
29 92 73
83 84 60
36 67 70
51 65 85
53 39 56
47 87 71
45 83 43
18 35 50
41 84 74
6 76 53
64 60 44
13 97 55
105 58 95
95 26 91
19 15 67
81 57 45
6 37 27
60 106 44
59 38 82
47 60 14
51 98 33
29 27 43
93 38 38
74 31 88
61 106 90
84 82 48
57 43 69
37 26 83
14 82 79
39 91 10
56 39 50
71 67 62
52 21 51
66 24 31
24 92 18
34 32 50
71 73 35
35 70 78
103 19 29
9 13 86
107 87 7
10 78 30
67 101 47
33 17 99
2 67 68
16 50 86
14 66 82
0 14 86
79 40 26
107 29 90
94 2 4
99 68 94
2 9 46
1 6 80
102 13 65
53 101 23
98 91 74
8 108 78
66 31 21
92 67 40
107 11 61
13 56 29
59 8 36
88 86 4
21 95 45
74 66 26
89 40 48
95 13 14
69 38 72
77 96 96
45 33 67
22 45 70
8 91 30
18 12 17
101 74 28
70 100 61
55 83 72
98 84 58
60 90 87
17 63 11
66 32 38
30 52 93
24 32 87
38 21 1
28 18 8
69 22 66
53 92 31
97 8 73
84 57 76
110 96 12
82 44 1
58 31 17
17 100 89
93 78 86
56 10 90
72 81 28
49 12 40
98 22 66
58 21 31
52 8 68
25 82 53
93 43 60
41 42 23
11 73 1
52 77 23
71 27 11
109 35 34
94 21 78
75 103 63
42 49 39
71 3 63
43 37 33
45 79 85
9 90 41
69 37 81
21 53 51
3 84 78
44 39 72
0 38 79
45 43 46
42 76 35
91 26 39
25 103 64
76 84 61
97 95 89
86 42 93
46 11 5
56 6 57
46 35 60
89 66 26
88 65 61
46 66 31
98 102 39
8 98 79
36 44 57
23 82 85
22 86 89
16 83 38
104 29 44
93 85 63
109 78 44
109 93 60
66 21 17
49 71 60
91 32 98
37 62 30
109 32 90
44 84 98
23 100 77
43 75 48
21 80 56
82 90 72
16 48 23
72 40 57
78 35 95
46 49 24
22 78 39
45 72 82
61 3 97
33 53 17
3 60 14
71 103 19
16 64 98
64 50 74
62 94 41
52 32 66
42 96 18
98 64 68
7 26 37
109 15 97
31 80 36
103 24 50
93 44 21
59 83 11
76 17 10
104 16 38
25 22 54
18 52 40
0 52 15
68 33 74
40 103 76
102 30 39
51 27 62
67 92 82
3 19 7
78 48 38
57 2 84
15 18 63
105 74 84
37 81 60
37 95 35
84 42 11
97 31 79
61 99 48
47 14 33
1 38 22
40 5 40
104 91 74
60 31 57
12 77 36
87 98 55
28 37 32
100 32 18
18 70 25
105 98 50
44 67 76
16 41 89
110 5 51
5 98 14
0 34 87
82 36 76
80 87 70
27 88 73
69 54 28
78 11 60
88 20 49
47 74 46
13 53 56
86 3 41
41 9 61
109 45 55
1 87 77
29 74 90
89 38 73
7 88 69
79 52 19
10 43 71
65 76 35
0 88 41
4 51 27
55 52 68
68 5 30
105 86 6
89 98 81
58 9 83
29 30 26
27 87 9
80 105 17
44 42 14
80 73 49
9 88 26
14 98 5
82 99 85
109 42 51
33 10 60
9 103 62
64 32 15
33 68 81
7 81 11
89 15 82
75 98 91
66 5 60
6 106 69
98 10 58
106 55 58
14 51 44
6 100 34
94 90 15
104 67 84
8 76 38
3 36 80
42 22 18
100 60 49
59 47 73
13 54 51
7 25 85
31 110 69
62 95 41
89 58 12
56 34 19
42 51 7
49 101 22
86 24 57
84 6 71
64 73 48
73 109 40
5 28 44
0 101 57
5 19 80
4 24 70
17 79 87
40 45 6
41 45 48
10 11 56
16 25 59
93 67 86
98 23 59
3 97 29
85 23 18
49 99 77
35 11 73
75 17 89
31 42 70
109 69 96
30 64 56
98 47 99
46 65 28
14 105 57
4 86 13
1 104 2
68 26 7
48 0 0
41 36 63
78 27 57
71 51 93
36 89 51
72 54 90
4 87 91
109 34 33
14 49 0
32 85 13
89 21 39
11 98 6
109 21 92
38 68 12
58 15 22
85 88 78
85 70 60
109 88 18
75 40 53
61 60 49
94 15 40
9 96 0
52 86 55
17 88 86
100 35 39
56 38 70
108 31 90
18 13 5
31 30 77
84 100 17
20 11 29
101 45 24
82 1 41
65 20 95
40 0 34
98 49 27
91 93 20
63 39 2
10 95 8
52 96 54
9 31 73
65 43 44
67 12 62
102 53 78
56 27 9
37 102 25
18 64 76
78 56 73
105 99 11
79 67 83
81 54 84
49 103 98
91 94 9
9 66 94
48 75 44
96 3 3
99 7 62
73 21 85
32 54 13
45 61 10
35 101 62
61 95 43
53 29 14
40 18 57
29 91 53
9 54 14
54 44 33
61 64 26
40 68 51
14 75 53
74 55 68
7 73 10
86 39 35
4 16 18
107 22 35
12 108 99
88 16 66
47 44 41
23 31 7
95 42 18
72 47 3
98 21 84
26 32 73
5 80 56
60 62 98
70 3 73
66 96 33
106 108 95
36 30 46
27 4 13
90 68 86
79 81 35
25 11 63
102 87 94
0 109 2
70 49 27
12 9 18
97 17 40
59 36 81
59 60 91
79 8 69
106 100 36
60 51 84
70 39 2
56 57 6
2 93 41
26 97 33
26 4 14
29 90 6
78 88 6
107 31 92
106 62 67
77 28 43
8 107 22
75 8 65
106 97 93
98 94 71
99 67 8
63 2 78
39 77 25
99 43 22
34 105 12
37 11 72
78 42 72
100 18 20
46 77 36
73 47 58
80 92 11
91 44 57
30 1 2
56 62 52
25 23 23
47 33 1
65 61 37
81 58 66
66 6 64
14 92 89
47 102 85
0 98 17
91 75 63
83 21 34
59 42 97
63 85 73
62 76 66
2 95 99
79 14 82
15 82 88
94 72 52
21 15 67
73 50 36
7 3 12
73 61 27
8 66 58
26 72 22
12 23 39
31 15 98
60 94 77
17 69 51
80 52 60
46 10 8
11 37 18
22 24 30
97 78 22
41 76 29
45 36 66
55 19 20
27 28 81
28 77 28
95 74 44
108 109 8
21 97 97
39 70 69
35 18 6
58 107 71
28 19 37
50 84 3
2 15 88
22 38 19
105 81 34
60 40 65
90 78 52
103 75 55
73 96 64
52 109 71
93 56 89
79 53 33
6 40 38
106 6 54
74 100 73
80 82 26
19 16 23
35 110 65
105 68 84
45 82 52
80 39 97
110 49 11
90 44 19
49 66 46
61 84 25
96 16 16
31 27 3
90 51 60
106 78 21
29 2 94
38 36 15
2 66 70
64 78 41
17 43 31
65 56 20
82 63 30
55 89 33
18 80 37
10 32 28
60 82 7
48 56 60
106 105 6
15 81 90
88 90 81
83 69 56
22 37 31
26 29 22
54 107 41
33 18 31
25 106 31
33 73 5
85 30 28
39 109 10
51 103 66
34 21 50
71 83 4
49 58 37
53 71 42
34 108 87
23 103 78
75 84 65
25 72 42
37 76 83
91 90 47
43 102 8
101 79 37
60 23 9
91 81 99
12 44 79
4 27 46
71 106 61
85 95 58
51 38 75
92 2 26
79 72 26
38 100 97
38 89 10
71 59 68
68 109 21
69 17 28
23 66 80
73 83 7
62 49 82
103 90 20
24 38 31
94 53 27
65 83 35
33 16 91
44 45 77
42 83 69
13 37 37
83 34 27
51 92 13
11 4 16
23 58 19
11 56 52
58 13 10
80 74 25
85 49 40
15 87 15
56 81 21
53 68 23
73 23 33
40 88 39
64 10 21
65 12 28
82 18 25
110 17 95
28 47 79
77 63 14
110 67 94
6 52 73
33 11 21
105 79 71
23 74 87
9 84 80
63 43 59
59 14 51
22 81 98
13 40 59
68 41 21
14 33 63
36 76 85
75 104 24
18 99 37
41 5 65
51 35 13
33 7 73
28 87 74
13 31 6
67 45 18
55 40 72
101 97 95
27 14 65
18 50 12
6 105 62
4 55 62
97 11 53
81 65 94
92 6 18
67 49 63
47 70 95
18 65 91
44 28 22
30 57 52
18 78 46
60 67 65
68 47 41
95 9 37
64 6 53
18 89 89
10 51 41
39 19 80
3 103 16
44 1 99
54 61 13
91 43 31
43 24 13
93 45 98
102 12 54
3 90 12
49 86 13
13 0 41
103 44 15
69 58 55
6 99 96
58 79 37
79 60 28
55 61 0
36 32 50
63 21 52
97 51 85
23 8 81
47 10 26
49 81 81
26 9 70
32 16 34
37 98 74
48 2 46
53 81 87
91 9 0
14 40 21
38 53 91
18 56 82
36 88 70
59 34 31
91 104 40
85 41 85
60 50 22
40 20 66
41 93 18
43 49 83
16 23 32
76 59 64
34 57 61
72 3 91
72 71 14
26 68 96
36 83 31
3 78 17
74 46 24
60 58 90
90 1 48
4 12 86
3 82 19
88 17 55
68 70 92
61 65 37
28 61 15
101 75 85
72 31 16
48 91 7
34 102 27
24 88 7
56 85 53
39 55 69
1 62 86
70 94 19
101 69 91
2 30 42
27 39 70
5 37 79
44 53 1
51 71 87
36 60 44
13 3 1
32 64 77
85 82 20
48 88 90
34 62 81
54 7 88
89 65 37
25 99 29
51 20 48
61 94 52
65 98 38
94 14 25
76 108 16
44 17 7
82 37 29
80 7 58
29 76 25
68 94 50
108 65 92
59 103 28
22 52 28
26 103 80
27 21 69
68 75 3
65 11 63
4 63 36
7 19 1
39 4 52
41 73 89
41 38 38
106 98 76
41 40 80
2 5 82
6 58 68
87 50 64
83 79 54
74 0 16
48 108 6
91 0 87
87 47 84
73 36 89
18 77 70
17 9 24
86 52 56
71 92 94
77 38 47
35 29 0
89 30 33
11 28 29
10 54 76
52 22 88
102 39 12
63 51 97
45 4 17
75 78 36
92 11 36
18 61 7
17 19 85
68 91 47
83 96 38
3 98 55
31 51 78
72 29 10
75 70 76
15 52 60
87 52 19
79 48 88
45 9 71
98 20 15
16 20 19
24 25 81
40 33 98
106 51 90
25 29 43
72 32 38
17 81 10
103 94 91
100 106 39
40 72 64
0 45 25
36 14 24
26 6 43
43 106 22
1 3 39
70 20 57
23 16 16
48 15 78
28 81 35
21 29 50
49 24 27
98 61 76
107 97 19
86 80 60
51 109 81
51 33 41
42 45 60
34 94 13
64 83 51
66 59 7
33 105 17
66 86 45
34 87 15
31 3 76
84 32 87
3 22 57
9 6 77
40 46 41
10 2 97
40 106 57
90 79 85
20 71 42
96 57 15
17 70 4
27 59 9
36 54 53
91 29 2
107 12 48
2 68 45
98 108 66
65 18 22
74 105 72
34 4 90
39 54 2
99 94 91
62 40 89
36 57 36
4 67 28
104 78 99
12 101 13
39 64 25
53 99 66
66 56 57
19 98 2
84 40 81
56 0 14
28 7 19
101 2 63
44 90 86
35 77 97
10 48 31
70 42 21
86 2 74
52 39 61
47 46 42
101 91 77
32 22 58
103 38 55
45 85 80
65 27 6
16 0 3
34 74 0
35 16 61
17 61 55
82 109 95
30 21 13
63 92 96
52 95 35
47 12 13
27 45 53
97 16 70
68 55 73
73 71 30
78 50 61
64 85 67
31 59 82
82 21 99
75 92 21
63 105 62
17 91 19
0 96 26
101 48 98
54 58 35
107 34 16
88 49 70
2 63 82
60 86 75
79 37 80
50 26 70
107 68 91
49 72 84
110 24 16
18 6 86
11 47 6
94 97 73
79 36 90
90 23 24
88 22 71
37 92 90
91 102 36
80 41 83
8 50 72
94 34 88
60 36 55
49 61 96
32 51 84
32 61 69
15 104 25
74 38 74
108 49 41
63 4 93
7 33 58
67 109 25
51 99 36
87 67 59
53 77 10
86 63 54
83 31 82
59 27 26
29 37 13
54 93 85
67 48 2
26 57 44
51 59 97
65 75 53
34 35 35
82 95 86
107 17 95
94 108 95
70 52 8
73 72 95
78 44 14
4 91 96
76 20 56
12 14 45
77 89 25
16 30 58
7 16 98
53 37 58
107 49 59
63 23 31
41 83 69
53 46 84
64 99 37
102 75 90
67 52 41
18 85 76
36 20 83
29 80 16
110 107 75
81 26 16
86 21 99
80 72 21
2 107 89
35 1 1
90 48 4
78 29 3
76 61 21
44 89 14
53 18 29
81 71 55
5 44 32
47 83 36
109 16 53
78 110 2
53 54 75
32 45 92
87 32 66
54 41 64
51 54 42
55 62 3
6 98 74
44 34 47
68 84 26
40 13 58
61 30 80
67 4 79
46 28 54
41 105 29
35 72 47
51 100 78
45 58 2
32 43 15
24 61 59
14 100 60
91 50 96
66 97 10
16 107 47
80 49 23
25 16 73
39 1 8
3 64 13
101 52 17
58 47 59
76 44 71
75 47 48
69 53 94
92 86 0
87 71 59
51 57 68
16 33 36
79 47 33
54 75 80
82 70 15
5 36 39
47 50 37
37 104 86
71 42 40
65 91 99
46 83 81
63 61 87
14 29 55
61 13 40
99 73 19
65 54 60
62 39 9
70 64 44
78 105 2
70 34 23
31 89 2
20 102 61
30 51 58
110 14 35
14 106 77
81 27 92
84 13 21
105 90 36
7 99 12
45 57 83
52 98 92
27 18 29
92 73 54
89 77 76
77 4 20
51 102 59
7 22 25
58 56 61
30 10 26
9 77 39
99 80 0
65 3 82
38 58 33
86 101 76
101 37 8
53 56 61
54 32 1
74 97 48
87 82 88
37 96 98
70 59 71
85 58 20
62 85 27
14 64 32
88 38 34
36 71 23
20 86 34
68 65 68
22 109 39
76 110 37
11 107 28
68 38 74
30 58 76
7 18 25
48 46 34
19 27 59
24 37 34
28 76 33
34 61 37
88 61 39
110 36 74
22 105 16
5 29 78
46 68 83
93 104 75
20 73 76
62 9 46
8 79 69
109 106 91
43 70 4
72 91 33
83 26 64
109 2 31
109 80 63
99 39 95
81 91 13
25 104 95
61 90 99
82 56 59
15 95 70
54 78 64
23 73 7
60 96 19
53 5 24
60 9 98
9 59 13
14 8 94
71 43 50
84 105 39
21 3 85
30 83 30
86 50 34
59 89 24
109 98 42
30 40 80
3 96 35
78 22 17
36 27 21
22 104 61
41 99 2
54 98 52
35 66 47
91 21 90
43 40 1
34 27 54
56 54 40
56 63 72
63 47 70
74 75 25
80 14 67
23 49 43
10 30 87
81 46 18
34 18 7
4 62 98
96 47 56
59 104 90
28 16 2
75 4 65
39 99 15
45 55 42
41 31 4
64 0 38
105 27 82
23 104 86
57 31 11
36 6 83
95 87 81
34 29 95
59 66 58
5 92 70
96 93 40
10 12 52
24 45 94
60 59 26
31 71 63
93 90 46
78 37 45
7 91 94
78 30 71
63 60 32
42 37 80
17 1 42
96 84 71
101 14 1
30 37 71
18 110 93
48 19 25
85 13 47
2 13 98
67 75 67
61 48 74
84 103 44
99 18 33
23 88 31
20 0 46
95 36 32
14 76 72
12 50 42
38 84 28
22 106 10
101 13 17
55 51 32
39 28 10
99 51 47
26 18 0
100 20 4
78 47 22
22 29 88
75 99 89
29 9 86
55 95 19
34 38 75
94 29 84
24 55 7
64 24 30
9 105 97
9 81 73
96 110 3
56 65 13
76 99 32
2 43 93
83 63 63
73 52 19
77 98 2
20 101 49
106 59 16
59 87 67
43 76 72
58 64 90
95 92 79
107 54 88
108 53 87
41 12 33
63 109 10
62 64 12
41 100 91
31 19 34
13 80 90
33 36 26
105 10 31
10 72 5
84 19 8
82 59 32
69 24 24
51 24 45
34 36 73
17 21 43
77 108 42
49 95 19
62 70 52
69 76 99
75 87 76
97 44 42
20 109 6
17 7 7
56 55 24
8 72 94
55 8 97
108 100 45
91 28 91
33 0 45
4 21 90
82 31 72
110 33 70
10 22 82
14 30 25
104 61 23
5 45 37
17 101 57
82 72 71
90 82 90
67 91 40
81 106 23
63 42 55
66 36 89
106 64 40
94 59 4
105 4 72
19 36 88
6 12 0
66 53 20
82 84 72
63 0 53
50 45 82
28 29 79
72 98 18
99 56 65
66 38 98
16 31 77
64 31 25
2 104 13
12 95 32
25 35 7
23 87 27
3 75 42
101 38 83
0 7 17
104 90 54
106 16 8
53 89 17
39 46 99
82 41 20
108 45 51
103 85 20
3 100 67
56 41 97
51 87 83
46 29 26
20 29 53
49 83 82
97 91 4
58 50 91
4 26 48
95 52 25
91 6 28
39 59 85
16 40 45
101 82 41
67 16 35
22 79 21
32 87 55
101 56 95
6 3 5
58 99 27
65 110 31
7 106 45
48 59 9
46 91 67
18 16 4
88 105 94
63 106 65
0 31 45
38 65 17
63 38 52
45 13 11
76 42 76
34 78 22
64 93 8
107 33 49
50 105 98
58 38 10
22 39 75
43 31 3
89 37 62
15 79 41
61 80 41
12 72 25
45 96 88
22 47 25
47 27 62
43 80 23
93 8 67
38 51 16
108 57 78
91 57 37
99 86 42
74 6 38
50 92 84
110 97 70
92 60 66
67 33 10
52 99 68
51 22 17
12 5 20
72 37 36
40 70 3
21 19 40
92 46 9
39 79 48
40 52 60
101 90 37
52 67 6
23 99 36
106 88 49
63 75 10
3 11 14
43 78 0
95 21 22
52 63 3
75 61 66
100 107 86
7 67 67
26 94 99
21 54 19
58 5 32
37 14 77
42 65 93
41 79 14
101 5 48
25 51 17
95 4 18
5 64 79
73 60 24
75 43 76
19 1 84
95 109 13
32 100 44
97 29 43
34 97 49
25 97 59
54 31 7
10 84 9
58 66 33
105 106 25
34 59 51
20 65 81
54 70 20
1 93 58
58 67 43
65 41 72
24 94 49
23 64 75
47 7 42
4 71 9
55 84 52
42 62 2
48 60 50
12 80 0
76 77 31
8 6 69
66 47 29
46 18 67
50 70 53
49 105 69
99 103 73
21 44 38
82 103 63
14 38 3
84 53 76
36 23 36
88 47 8
109 18 97
96 10 22
92 101 16
62 32 16
74 61 98
66 46 38
55 14 29
12 93 60
87 46 98
95 60 40
12 36 28
32 72 82
15 62 31
11 93 7
96 104 86
28 35 45
43 4 69
90 4 34
102 8 61
77 45 42
18 108 73
70 50 72
97 62 0
107 51 98
35 17 0
37 4 55
67 22 39
54 4 7
101 87 77
92 68 54
14 84 10
107 2 73
100 14 12
55 74 62
69 91 88
88 101 48
3 74 78
24 4 83
25 52 21
31 47 39
19 89 25
110 45 34
17 47 73
97 47 95
3 79 80
59 33 37
9 78 59
57 45 54
12 87 58
88 97 2
100 19 62
65 58 90
65 59 93
51 91 49
27 29 91
83 7 49
69 68 46
13 64 46
62 65 16
33 81 11
66 8 0
66 78 90
46 39 88
12 65 93
73 78 71
86 13 45
92 32 56
76 7 56
75 48 64
84 79 59
72 103 91
102 26 98
19 94 24
78 13 63
73 41 65
28 9 2
49 56 55
96 51 54
109 30 6
70 54 55
18 69 5
81 84 85
64 30 73
77 5 64
32 25 87
76 72 21
1 101 40
20 31 82
19 33 25
85 64 74
6 31 25
92 108 60
66 54 90
50 9 42
46 26 46
48 8 61
100 7 32
77 40 59
48 76 2
67 36 27
56 25 50
36 72 98
44 57 40
27 70 31
12 59 5
89 102 86
9 3 3
10 50 50
42 93 27
1 29 55
2 56 99
90 96 96
18 73 49
27 60 62
104 3 97
23 81 32
59 69 17
73 43 12
74 4 32
96 24 54
48 37 12
93 76 64
64 66 65
18 34 64
106 99 81
9 8 95
0 27 54
78 9 26
83 15 74
109 86 3
87 79 28
61 82 85
104 44 81
4 17 61
11 49 21
19 103 45
76 57 77
1 65 64
7 49 28
86 53 15
64 65 30
9 26 99
95 38 62
38 29 31
59 20 51
34 28 47
30 15 95
103 42 94
70 74 63
73 85 25
93 105 89
10 83 84
55 38 42
46 37 15
103 70 74
6 51 71
63 16 51
9 46 89
23 12 2
23 33 75
82 34 53
98 85 44
102 76 83
25 44 37
93 82 29
11 76 29
103 93 83
18 10 59
43 2 18
95 2 18
47 65 32
3 107 68
35 56 51
20 72 97
107 104 42
75 60 52
12 48 58
14 61 88
1 36 26
57 15 89
77 100 57
20 63 44
46 17 37
38 60 99
58 32 44
62 61 46
15 9 75
79 84 58
72 97 72
48 78 60
105 97 99
59 77 79
79 13 96
86 44 14
106 93 47
93 15 34
29 98 40
106 12 21
39 45 23
66 100 96
23 77 12
18 68 95
57 55 82
4 57 94
9 5 52
91 92 1
102 1 51
15 47 89
26 64 33
