29 189
55 12 26
53 95 91
94 33 85
10 34 90
76 35 47
42 57 24
10 52 57
93 22 34
105 1 54
39 104 32
52 85 17
43 100 95
71 40 48
66 29 6
7 12 64
2 44 47
25 20 52
64 9 7
89 93 61
15 65 61
35 103 10
88 18 4
0 90 92
63 62 91
74 97 75
17 62 75
91 19 78
56 35 38
41 22 83
83 74 80
0 27 63
103 99 49
1 102 84
50 80 48
99 79 69
8 76 48
37 91 85
15 31 39
68 55 73
13 51 59
96 8 39
26 79 75
79 34 28
55 92 76
29 7 52
28 39 64
78 36 95
66 104 76
77 8 6
20 6 66
82 47 18
80 39 25
71 4 24
0 76 2
99 83 69
50 23 8
32 2 33
1 61 59
68 46 3
6 74 30
84 77 21
51 8 29
41 38 42
68 98 71
103 31 23
41 74 53
100 20 76
0 24 1
45 12 4
27 61 85
51 100 68
51 43 6
25 28 9
59 9 39
0 99 76
82 79 40
78 34 53
14 99 51
19 78 40
16 82 13
63 60 8
105 79 70
8 74 93
78 20 85
95 96 23
0 58 87
38 7 21
17 14 27
7 9 47
99 17 55
6 93 81
42 104 91
30 81 38
9 84 46
4 40 10
34 104 64
100 42 50
29 54 26
46 87 16
67 21 84
96 88 8
38 48 9
24 102 5
32 10 52
26 19 24
70 28 14
22 30 88
86 38 53
83 42 65
40 26 58
48 58 34
43 27 8
34 26 67
85 39 37
67 48 68
71 79 9
20 73 60
41 31 95
13 17 17
95 9 86
47 93 8
44 58 65
77 32 30
37 9 21
82 43 11
39 100 27
66 74 96
14 28 67
89 67 4
1 103 86
26 41 6
85 3 89
36 6 89
4 1 87
103 94 40
32 6 6
99 52 47
76 102 84
8 32 73
61 68 37
29 33 0
51 97 37
43 46 51
57 40 5
46 17 43
41 96 49
74 96 10
13 35 51
23 14 84
79 37 41
87 62 51
49 84 5
84 66 35
106 15 72
102 83 64
105 31 61
95 54 75
31 71 15
85 16 76
5 45 37
4 17 8
38 17 49
85 22 94
9 32 57
101 3 13
2 36 35
2 46 93
23 58 81
60 5 14
19 54 28
42 0 87
54 99 1
26 73 36
42 93 3
91 39 2
47 3 37
92 58 56
46 53 37
53 75 16
50 58 17
70 21 6
18 50 52
15 37 63
64 80 92
56 42 14
57 84 87
79 81 3
86 94 69
25 2 6
60 103 21
97 102 5
51 68 19
57 76 84
36 81 3
56 29 49
45 94 76
50 79 42
34 89 69
34 47 96
21 66 85
48 80 54
14 56 49
11 65 35
103 42 31
54 93 18
90 16 69
38 78 99
15 58 6
56 37 91
39 82 71
103 104 2
22 44 7
0 71 35
35 95 30
31 8 63
5 79 89
42 72 78
26 89 85
13 2 7
91 98 48
102 75 87
11 75 14
105 3 28
26 56 6
97 42 7
87 53 26
100 58 79
73 18 74
70 103 39
97 52 78
15 42 45
67 0 22
93 2 57
48 37 35
27 71 73
91 83 32
93 30 95
65 12 16
95 23 31
10 97 65
76 24 17
38 33 78
55 53 78
55 85 86
41 39 33
51 33 65
27 94 94
83 5 65
50 33 58
32 7 10
86 34 17
50 16 5
23 12 74
25 85 24
51 96 63
44 26 68
3 21 8
11 91 41
76 22 2
85 32 23
13 4 50
75 67 98
101 64 10
25 13 43
8 6 78
7 29 38
30 61 84
54 74 22
34 6 40
93 56 88
51 18 16
101 76 57
39 83 57
10 36 87
76 45 25
44 104 71
51 86 39
53 27 14
42 35 12
22 71 54
73 20 92
91 63 50
76 53 29
5 75 60
64 7 96
50 46 19
3 51 3
13 88 17
90 66 77
83 46 92
17 9 86
94 81 72
99 40 30
17 7 87
14 88 98
23 46 79
28 0 56
2 73 9
49 28 63
99 35 75
54 36 40
97 19 62
61 10 21
62 102 10
45 60 62
83 99 49
39 37 83
12 22 93
56 30 91
34 17 78
47 103 87
29 84 51
16 64 9
66 61 13
83 28 17
95 8 15
55 8 87
17 86 12
57 66 74
92 38 70
60 66 11
34 100 87
10 102 32
24 21 56
18 15 37
22 67 99
47 69 53
60 100 74
35 16 54
67 41 67
29 9 18
37 29 15
9 8 85
101 50 60
33 38 21
33 104 92
41 87 74
33 13 54
76 64 37
12 33 27
11 38 37
34 27 3
34 101 46
66 53 2
96 70 50
90 64 7
88 70 88
93 91 0
5 22 83
47 0 93
47 90 44
22 75 67
67 50 76
83 98 11
56 89 20
74 14 96
85 8 33
100 102 11
105 83 32
11 53 78
25 61 14
83 22 6
19 18 37
12 87 2
67 53 65
99 43 28
36 102 11
41 66 57
58 60 3
13 19 0
5 47 45
30 13 62
36 20 31
87 36 92
50 53 63
75 101 8
70 2 38
6 75 50
58 12 34
93 77 63
100 83 7
38 93 83
106 98 96
25 99 71
95 6 42
53 33 5
54 55 76
94 88 34
52 34 85
63 72 67
56 85 22
70 34 17
13 47 77
23 88 9
90 83 91
55 72 28
73 89 15
69 72 51
98 51 87
80 65 27
93 54 95
63 26 56
25 23 80
62 83 59
24 15 0
51 93 21
105 76 84
20 0 84
82 20 40
12 105 56
37 3 49
82 41 24
85 87 98
65 106 53
105 85 78
51 85 28
3 75 15
20 36 9
18 82 62
61 50 65
94 6 11
22 53 85
48 13 32
62 95 35
35 17 75
53 25 50
3 106 4
59 78 69
97 43 20
37 64 3
94 41 33
7 56 45
1 2 85
39 47 97
98 95 95
27 79 54
29 82 90
86 99 33
77 93 76
76 47 0
101 35 73
38 92 2
1 82 56
95 39 17
42 32 9
99 78 1
29 96 84
53 18 13
38 41 73
41 75 24
77 30 67
14 52 78
95 90 24
53 83 3
23 45 54
36 28 52
43 57 85
80 100 26
86 68 35
58 49 46
66 9 65
83 92 82
88 14 28
37 25 99
99 8 47
46 68 73
3 84 30
70 87 26
103 4 0
97 51 17
98 106 44
62 106 87
106 85 82
74 67 21
27 3 98
3 1 48
61 84 76
2 64 72
103 7 92
43 75 7
66 97 6
21 60 16
106 72 14
4 42 8
91 30 16
43 23 72
68 42 5
75 65 28
51 49 35
11 14 44
53 87 47
86 103 21
29 90 57
85 74 75
7 101 25
42 20 76
86 45 87
13 8 17
29 44 9
58 82 60
99 86 77
64 61 45
76 50 1
16 28 74
41 81 62
36 5 73
19 34 22
52 77 12
58 40 88
33 68 16
83 24 8
55 40 80
104 3 77
46 22 30
85 10 94
12 16 21
17 37 5
50 84 90
41 65 14
89 85 40
4 78 41
18 81 30
62 43 54
86 85 68
12 41 81
13 6 17
52 38 48
82 72 7
78 1 20
84 36 62
55 19 16
33 28 52
6 65 40
69 100 24
61 22 44
84 99 12
28 68 72
103 40 9
39 22 93
0 17 44
19 35 1
31 44 49
77 86 69
59 96 95
26 33 27
68 7 33
44 96 9
13 27 73
42 85 39
9 48 92
88 2 51
83 51 69
50 103 99
0 68 53
32 19 75
84 20 73
59 85 27
25 80 95
72 96 51
32 49 57
56 61 38
21 13 97
90 100 89
41 94 89
23 65 73
57 79 92
83 12 27
24 88 36
27 46 88
73 51 68
71 10 91
29 80 12
98 86 19
48 43 83
57 17 68
89 88 51
7 46 69
96 62 96
5 80 5
25 102 6
44 98 93
21 106 26
66 22 60
38 18 42
72 84 17
13 31 72
75 66 11
98 89 10
65 100 75
2 87 86
76 85 32
12 39 37
48 29 17
83 58 75
16 6 39
52 62 37
51 60 52
29 18 6
66 20 65
99 4 17
85 31 8
21 4 32
78 69 82
0 29 96
79 52 99
65 19 99
96 99 21
77 76 46
6 10 77
99 1 49
74 91 52
58 95 55
105 49 78
89 48 43
89 71 59
68 49 39
38 39 61
58 13 96
89 64 14
6 86 80
47 99 53
98 31 4
96 11 15
46 20 9
31 94 25
29 62 87
42 80 99
37 6 28
73 1 51
77 91 76
12 14 52
36 80 90
85 79 70
11 16 89
39 61 23
68 84 77
66 27 3
38 64 59
40 4 33
106 19 53
101 14 99
85 75 29
45 21 7
84 12 21
44 91 4
98 12 98
74 21 72
75 18 25
20 3 30
101 89 58
42 61 73
66 0 25
68 62 91
14 27 60
97 74 33
57 42 90
34 80 57
15 57 37
79 32 28
18 98 40
65 38 25
46 95 17
94 66 22
42 52 86
33 19 78
80 73 66
35 1 94
89 36 23
104 83 16
39 27 97
0 69 94
76 49 21
26 104 5
21 78 4
41 47 2
0 23 8
25 35 45
81 25 27
98 69 72
23 101 29
28 48 87
2 9 91
83 11 57
57 65 24
47 56 26
0 3 3
45 5 5
61 40 51
68 78 45
13 40 74
57 68 9
15 64 20
12 89 32
72 85 96
93 102 5
102 89 23
45 8 53
23 6 24
61 31 54
43 102 10
58 26 29
30 19 36
97 79 60
84 11 24
12 96 53
22 103 83
95 27 76
82 81 2
31 53 91
33 52 15
61 106 8
43 105 67
48 41 50
61 41 39
0 75 12
37 2 88
34 1 89
25 22 72
5 82 45
18 24 21
7 87 66
92 56 72
28 15 72
104 53 65
69 9 30
61 96 75
24 63 0
83 75 77
104 98 67
88 60 62
96 76 18
19 91 49
50 95 26
35 4 89
80 28 7
100 78 89
63 87 54
14 63 53
71 16 59
93 106 62
87 74 87
56 3 92
4 98 14
95 42 88
37 23 64
59 71 65
73 63 53
40 18 37
83 100 81
61 6 33
25 14 48
1 97 74
45 6 7
3 18 31
61 45 22
103 33 75
13 63 15
3 45 51
77 72 75
51 13 57
14 1 92
103 84 97
27 47 40
60 92 89
14 64 90
27 19 54
43 101 18
86 80 5
23 81 46
48 76 67
3 31 64
7 42 53
26 71 40
83 105 7
41 73 3
1 38 23
60 51 49
1 7 27
23 24 6
90 5 31
56 0 29
37 32 27
89 15 94
36 79 84
32 73 72
10 37 40
55 26 67
62 8 3
101 65 91
16 49 46
57 9 95
58 51 74
66 85 53
0 6 61
40 56 28
6 105 74
28 20 49
39 64 50
87 42 33
25 42 76
85 36 80
3 81 90
22 69 53
69 3 11
81 98 62
62 100 69
29 83 62
0 18 92
72 50 78
74 51 42
91 34 39
63 28 30
35 24 22
20 17 23
0 88 99
54 68 36
47 74 48
100 88 34
11 33 95
19 1 26
46 80 17
37 85 50
22 4 52
67 96 94
70 64 33
77 39 80
30 74 80
54 30 91
102 62 45
53 77 55
61 104 40
25 52 16
69 21 43
75 56 3
70 57 72
81 78 31
27 74 6
24 32 45
14 89 35
54 82 40
33 0 53
31 55 96
86 48 67
35 63 51
38 43 96
73 30 9
57 101 24
98 72 49
0 46 21
81 18 38
67 32 25
73 93 43
102 14 93
22 78 92
54 47 78
89 21 53
68 43 34
37 84 93
39 91 41
95 30 34
50 102 90
62 91 58
92 43 33
106 74 81
62 11 0
72 78 34
40 35 65
98 96 82
65 24 69
76 97 4
13 98 98
6 16 99
105 46 95
81 66 74
51 102 72
87 26 22
13 68 41
44 29 87
36 27 55
12 100 38
76 54 56
33 14 54
39 16 97
44 17 26
3 100 40
69 78 98
53 0 33
38 99 24
24 74 70
77 99 45
4 30 24
12 36 33
66 26 92
16 77 44
91 49 53
60 19 46
32 27 46
1 99 9
50 6 97
31 28 22
51 52 64
62 2 65
78 57 13
59 30 87
33 100 1
9 53 86
96 101 46
59 50 52
30 73 9
57 11 45
63 100 70
85 46 29
34 81 3
40 96 2
83 66 3
75 34 89
40 51 88
63 65 25
4 105 25
15 19 75
63 12 20
98 17 63
94 30 38
102 93 15
20 18 31
53 39 21
96 105 75
19 41 76
45 7 57
96 54 25
97 59 13
45 20 39
62 41 22
17 68 33
3 41 71
101 104 44
2 72 58
86 101 61
81 19 85
85 90 13
74 3 7
102 24 86
32 69 91
13 37 85
1 64 81
50 76 68
75 25 11
83 45 52
42 89 95
28 56 6
73 34 94
99 100 11
59 43 23
84 49 37
31 57 69
32 59 89
100 74 43
4 3 67
49 96 40
22 50 77
47 92 59
18 4 91
100 39 91
1 23 38
103 90 95
0 59 2
11 95 19
105 54 97
42 105 57
18 30 1
16 12 57
45 28 65
25 44 63
63 99 66
53 13 32
66 86 27
102 20 59
15 84 62
18 69 56
76 36 89
85 83 36
29 17 93
44 86 20
65 41 49
34 14 53
21 52 62
81 27 81
58 6 21
23 36 41
64 59 93
12 49 84
73 84 29
72 0 62
103 30 59
89 42 73
79 42 46
20 88 40
91 67 85
18 16 30
85 24 50
92 40 60
15 83 32
93 92 18
51 105 79
100 94 52
26 65 15
91 0 48
32 35 54
96 75 34
3 34 50
92 44 53
23 87 67
58 73 12
0 43 80
87 61 67
74 104 25
72 75 50
31 103 94
57 13 82
75 42 25
86 2 82
88 72 36
100 56 53
54 15 83
57 38 47
65 33 77
73 25 20
88 83 90
89 11 26
6 68 8
17 95 40
45 56 72
32 100 77
68 3 93
65 55 61
82 13 11
87 88 23
63 103 70
11 67 71
37 11 46
85 1 38
82 54 52
15 39 58
93 15 49
40 31 52
98 48 48
75 100 21
32 3 46
53 14 47
99 88 40
53 24 85
59 23 99
9 23 16
86 27 14
23 54 43
18 57 92
15 61 45
61 55 49
1 46 30
69 68 31
77 9 57
56 78 84
77 62 78
31 104 61
7 105 5
12 50 60
23 83 77
35 42 26
75 32 5
102 52 71
64 82 92
49 7 20
84 87 97
96 87 54
1 5 75
56 21 24
82 42 14
45 95 45
71 63 34
24 90 99
73 75 60
45 11 64
10 77 13
106 52 14
55 9 38
103 32 20
75 64 51
62 46 43
26 22 33
27 4 51
23 74 28
6 28 53
31 13 75
96 94 77
10 87 26
33 15 90
57 37 81
32 1 82
57 60 29
36 55 79
10 69 53
81 22 90
54 77 24
40 48 55
48 34 24
29 63 47
64 33 89
102 90 22
55 42 77
14 87 37
11 85 78
14 39 58
85 106 68
55 22 84
51 24 21
88 55 25
68 29 63
47 28 60
34 105 42
48 6 72
78 25 46
44 21 4
52 63 41
70 98 18
32 61 4
7 28 48
56 86 38
40 79 56
40 5 97
97 24 59
70 55 61
69 11 45
104 36 90
66 50 63
101 66 70
89 68 9
7 48 11
59 60 93
86 93 93
42 74 24
43 72 22
7 26 38
105 57 30
103 56 89
87 67 5
60 81 42
106 18 46
20 40 37
4 66 31
15 81 67
66 10 45
103 106 7
37 49 70
70 91 17
95 64 30
20 58 85
89 54 99
100 40 98
1 43 64
76 63 38
42 91 32
40 14 86
8 105 41
100 103 39
47 22 16
12 20 97
59 44 19
75 84 7
41 70 52
71 39 4
85 29 55
26 85 67
61 79 87
25 69 77
26 93 71
103 37 22
54 9 22
96 63 80
28 3 14
85 38 92
38 73 33
65 15 63
73 6 56
105 12 92
28 21 51
57 1 36
42 7 88
30 87 62
2 60 21
91 61 29
11 59 17
27 30 46
57 67 94
69 83 51
21 5 5
42 98 70
95 67 84
6 14 9
70 89 33
75 104 14
92 99 84
20 91 62
69 48 32
52 74 99
48 95 38
98 35 92
36 1 0
5 18 37
17 71 27
76 32 49
71 1 39
20 61 60
44 84 22
0 34 34
11 2 90
53 19 14
60 7 57
54 52 16
100 6 64
45 91 74
100 48 73
93 12 5
73 22 50
0 35 13
30 106 15
12 73 73
2 90 71
37 67 44
36 37 21
86 79 13
3 35 91
64 91 97
7 5 7
52 3 56
63 16 19
38 66 27
21 39 25
13 105 53
98 18 58
104 6 41
31 74 42
68 76 58
4 45 52
77 22 86
1 89 34
1 70 20
22 59 73
12 68 39
6 94 16
86 96 98
78 62 54
101 10 1
90 98 87
43 61 21
64 25 52
106 100 8
64 66 51
59 63 62
69 70 60
0 86 3
23 7 61
74 73 19
6 0 4
64 20 24
7 95 33
3 102 52
68 67 6
38 57 62
97 64 13
3 22 49
25 75 34
72 69 66
33 99 3
100 64 92
28 86 82
2 54 2
31 33 10
101 19 45
46 64 56
2 23 73
21 1 22
57 28 79
58 10 32
28 64 5
2 29 25
42 38 66
65 31 45
45 100 79
101 71 77
48 64 17
89 43 65
93 50 62
50 94 68
94 24 60
100 14 13
5 25 14
15 48 50
60 54 0
20 79 5
71 11 18
98 27 73
88 53 36
6 95 43
27 49 79
48 62 99
37 8 96
53 47 27
75 105 12
19 103 36
93 18 76
99 33 85
76 88 67
23 34 66
81 8 86
16 73 8
20 75 2
72 71 74
23 17 44
37 1 42
94 14 24
17 24 80
93 1 80
60 39 43
39 4 49
33 12 29
45 16 19
105 84 43
30 70 13
22 57 29
28 37 79
103 95 70
49 24 75
33 6 68
70 42 56
70 43 94
37 51 93
89 74 91
15 10 74
4 25 91
37 30 15
70 5 41
29 21 90
48 90 72
30 88 62
79 16 37
70 3 12
63 83 68
22 36 44
92 98 58
29 46 1
97 30 45
20 13 20
75 74 39
85 18 50
38 102 40
33 78 3
21 55 47
41 18 98
56 83 64
38 8 78
73 40 12
82 49 91
65 11 91
48 25 92
57 27 49
103 1 22
52 13 58
45 33 36
24 101 49
13 49 2
43 45 79
41 95 47
71 54 17
104 12 23
80 1 54
19 97 6
18 91 83
66 38 26
34 15 56
0 9 74
90 19 25
28 76 2
79 43 18
44 41 2
71 87 63
22 13 52
88 3 3
63 45 68
39 35 87
74 1 17
40 77 62
90 44 27
50 52 32
64 0 44
100 89 41
43 39 86
68 90 88
17 58 75
57 26 94
4 2 95
105 58 92
86 30 93
66 5 40
1 52 95
54 95 0
94 60 49
92 33 6
104 16 57
79 44 29
63 68 18
13 84 44
53 100 36
92 6 41
30 75 75
37 89 38
87 50 90
78 92 77
12 34 61
14 75 67
76 68 89
93 67 44
24 10 55
42 68 55
32 39 60
11 28 76
7 66 89
16 101 44
16 61 72
26 60 33
36 74 79
50 34 29
91 74 27
11 81 72
90 23 86
70 40 66
47 54 10
83 104 58
46 98 75
98 101 94
0 103 44
69 97 31
79 15 77
78 6 85
90 94 23
60 15 58
49 20 20
21 6 39
22 40 79
54 70 23
82 78 63
82 2 66
42 12 7
57 56 68
84 37 61
75 62 75
26 17 21
86 23 74
82 22 84
73 53 81
56 23 84
91 28 91
57 78 55
67 59 36
70 47 13
29 103 40
76 92 24
34 77 22
40 8 18
93 88 16
31 66 5
78 23 60
29 214
15 2 21
0 5 7
20 14 75
9 18 65
4 21 20
27 21 40
8 28 45
0 17 66
25 0 82
9 3 62
4 0 38
18 12 8
3 13 32
17 21 68
23 18 32
1 28 93
7 22 17
28 19 85
28 26 29
26 13 69
6 24 36
12 20 74
1 17 36
8 13 55
16 6 11
10 5 76
1 16 0
17 9 31
10 1 91
17 5 74
10 28 7
4 18 40
20 15 29
19 21 5
27 23 32
14 0 74
23 8 82
0 3 41
16 18 45
2 24 33
22 17 65
26 22 58
19 3 3
25 1 39
4 12 50
19 10 93
3 25 77
6 28 43
1 11 83
0 20 97
15 14 4
10 18 26
2 21 40
28 27 33
9 23 98
19 11 75
13 1 80
17 3 49
2 6 20
0 8 88
8 18 45
17 22 78
28 15 34
2 13 93
6 25 81
3 12 17
18 10 54
11 18 15
28 13 58
25 5 34
16 4 21
11 15 36
15 11 24
22 1 21
17 12 52
11 5 98
23 17 5
6 23 19
24 14 61
10 9 71
18 15 44
0 1 61
21 17 65
10 17 82
27 18 48
25 23 61
20 17 51
17 10 86
28 4 61
27 11 56
20 18 15
6 11 16
11 8 39
13 7 39
13 12 97
9 10 32
9 24 83
20 0 68
9 2 34
21 5 21
19 9 10
15 21 11
7 14 86
23 27 89
12 18 11
25 28 28
16 27 80
4 5 25
24 16 52
6 0 11
1 21 38
17 18 5
8 14 35
11 3 54
5 7 83
10 16 95
25 19 85
14 19 51
10 3 11
2 25 29
0 18 22
3 7 32
4 11 15
25 13 9
27 12 70
5 8 71
2 11 34
27 5 57
17 25 48
7 23 1
24 27 89
7 15 32
13 20 20
5 25 51
25 8 61
19 6 45
7 24 31
18 24 92
4 19 96
18 14 92
4 15 51
10 20 79
7 21 10
8 23 96
1 25 46
28 18 62
24 26 69
18 21 79
22 18 25
10 14 61
16 11 98
3 5 96
14 17 50
11 4 3
16 5 18
8 5 1
21 2 76
10 7 43
23 28 9
11 14 92
3 18 99
12 11 10
28 20 39
19 27 48
20 13 46
3 1 64
18 3 90
1 23 7
21 8 45
13 2 14
15 9 98
7 19 21
4 22 82
0 15 43
8 3 19
20 9 9
5 2 25
8 10 27
12 4 36
22 21 86
25 17 66
9 12 51
21 28 59
7 11 61
21 3 60
21 4 86
25 21 55
22 12 85
16 7 49
23 4 35
21 12 85
24 15 33
20 5 55
1 5 29
25 2 70
27 8 45
10 22 40
24 10 75
9 25 51
12 6 51
23 11 17
9 8 57
17 13 88
7 3 29
17 16 18
0 27 29
22 11 86
19 22 34
23 20 61
14 11 66
6 19 99
25 26 20
10 21 28
27 16 37
49 584
48 32 78
13 19 86
17 35 74
6 22 0
48 0 90
15 9 41
16 35 92
3 0 58
19 39 82
43 31 23
32 5 17
22 38 32
15 39 49
7 36 86
8 35 30
27 2 41
3 13 39
29 45 46
20 32 55
31 1 47
8 27 23
40 1 79
32 12 73
7 18 8
34 8 62
43 37 16
3 32 32
42 35 5
39 38 17
15 35 22
4 12 54
46 20 96
16 6 26
2 20 32
15 6 51
28 37 71
0 27 35
20 42 93
5 19 62
12 5 54
19 1 20
4 5 3
31 12 51
5 32 82
46 2 29
26 17 44
18 26 84
32 38 6
27 41 94
7 17 60
5 35 74
44 12 99
9 7 36
7 14 87
29 20 88
9 41 56
47 5 88
0 18 35
33 22 17
33 31 4
14 11 38
33 41 91
45 29 77
11 46 5
31 11 95
36 24 47
40 18 2
4 24 62
22 39 20
9 10 96
38 1 70
30 22 47
46 9 93
18 24 73
20 14 44
22 2 40
18 41 12
13 24 42
42 21 97
25 3 14
27 6 74
31 48 18
40 12 84
5 23 71
15 47 87
48 18 14
39 31 69
42 19 16
27 42 41
11 8 2
32 35 42
28 7 39
30 44 26
0 26 93
12 2 11
38 37 21
5 8 70
41 30 53
18 34 9
8 48 50
26 48 15
44 34 65
4 18 85
45 38 19
15 18 44
42 13 15
11 33 63
34 37 36
12 47 41
1 46 89
29 11 71
7 0 2
20 23 69
40 11 21
26 34 12
7 46 39
42 10 47
29 22 10
4 17 62
24 32 69
13 21 70
30 2 63
48 5 85
18 38 99
2 21 61
13 10 31
37 39 21
11 48 38
20 18 19
38 25 3
11 6 9
30 33 45
21 15 24
11 3 72
20 25 44
15 2 55
4 29 76
26 43 41
6 28 12
10 46 69
44 15 74
13 48 72
5 38 99
27 48 34
31 13 51
13 8 84
32 24 13
0 39 48
18 45 70
5 37 2
11 26 42
39 36 60
22 17 81
34 14 79
19 14 62
38 18 28
46 41 7
31 10 51
8 28 29
39 32 27
41 1 14
26 40 91
19 20 85
32 34 70
14 39 85
46 47 62
18 36 53
47 48 68
12 27 76
41 5 87
21 42 57
43 23 51
6 15 6
16 17 13
0 13 25
22 41 96
16 10 62
11 21 23
33 27 63
20 47 66
7 38 35
17 37 84
13 14 97
8 15 2
19 33 74
17 43 3
43 12 61
47 1 60
33 44 88
8 46 20
31 40 58
37 38 37
5 21 86
34 30 65
47 26 68
39 37 76
37 28 1
9 17 93
15 42 80
36 23 42
8 26 97
35 2 88
26 21 47
2 44 6
4 21 51
30 3 49
28 32 97
25 33 38
37 47 4
26 30 86
11 32 9
16 31 79
0 31 25
0 11 56
21 18 56
30 13 84
36 40 98
25 38 77
4 44 21
47 6 38
3 7 68
6 25 2
22 3 45
39 15 44
47 28 0
29 14 42
42 45 9
33 0 3
28 22 20
0 9 6
32 20 52
48 12 58
25 17 69
13 3 88
39 18 50
1 33 70
45 35 6
26 1 59
17 21 12
40 48 75
9 2 10
13 7 0
2 19 94
20 48 55
48 41 44
21 47 76
15 34 40
5 9 79
44 39 90
16 27 3
48 4 77
9 13 29
1 32 14
33 24 41
40 37 1
10 35 52
23 37 25
32 33 53
27 33 96
32 36 10
2 41 6
28 4 87
10 47 79
20 12 72
42 9 43
16 2 52
22 15 18
45 40 29
26 45 6
12 44 19
30 5 26
47 40 75
4 26 68
20 0 13
23 28 63
29 13 63
24 15 64
17 22 24
39 10 89
40 35 88
3 48 2
32 39 68
41 10 43
13 16 23
30 21 14
26 16 89
34 45 57
10 30 52
23 11 30
45 16 58
21 6 7
16 33 32
21 40 37
4 48 23
7 28 18
48 46 63
24 12 76
4 3 70
20 24 96
41 45 17
0 40 41
16 46 23
45 37 67
39 0 0
1 29 88
12 26 89
16 39 26
19 45 84
41 42 98
43 25 70
45 33 29
9 8 43
15 7 18
42 24 91
25 10 97
41 31 54
19 43 52
20 1 96
42 43 21
20 19 30
44 36 22
20 16 82
26 3 37
42 34 77
28 29 83
44 9 69
38 47 19
47 27 96
43 7 88
9 20 64
7 21 48
24 21 90
30 43 9
26 32 88
22 27 77
0 25 97
25 41 19
25 29 7
25 31 26
45 41 31
40 46 43
17 16 31
8 23 53
40 2 92
0 35 56
33 25 16
16 29 22
35 16 80
11 23 32
9 36 45
34 40 5
22 35 7
25 28 85
37 10 63
23 43 4
15 17 67
13 45 64
33 15 63
1 5 93
47 23 37
36 6 20
37 3 53
5 11 70
2 10 68
4 20 24
37 15 98
9 31 99
20 26 88
29 17 64
16 18 52
22 31 46
11 17 58
17 7 59
14 27 6
13 35 40
5 44 59
27 20 72
5 0 38
30 20 43
10 43 39
25 4 33
20 4 6
0 8 62
0 28 79
1 0 87
47 18 93
0 7 96
42 37 79
28 27 88
38 48 98
42 17 21
9 35 13
24 10 31
6 12 89
24 35 46
45 26 7
26 25 33
4 9 47
9 6 88
6 39 82
12 25 66
21 2 62
3 23 38
10 37 99
28 9 15
9 18 19
8 3 55
5 34 36
34 16 37
28 21 14
1 28 92
28 24 36
20 27 11
34 6 90
41 14 69
22 13 72
4 45 54
44 6 58
45 31 30
26 0 7
30 7 47
46 36 77
12 13 80
39 2 86
17 46 26
18 19 56
21 43 5
36 18 44
12 31 20
33 9 0
12 16 61
0 3 88
25 27 75
36 47 35
23 9 59
23 31 14
31 24 47
9 24 46
38 5 62
8 12 42
48 29 65
35 34 93
43 40 98
1 22 29
23 34 15
16 48 65
18 1 11
36 44 63
19 3 17
39 46 64
42 26 92
44 21 40
13 39 21
15 29 20
15 44 51
36 35 95
0 12 95
22 1 77
33 8 28
46 40 53
3 33 2
22 21 99
26 42 11
48 16 66
36 39 38
15 12 81
10 26 61
0 45 36
18 37 84
25 16 30
29 21 73
29 7 27
29 16 33
4 0 34
46 11 70
47 32 56
14 15 93
44 0 88
37 7 29
34 44 11
11 24 99
41 19 18
14 10 80
7 39 68
48 15 43
27 39 63
41 12 55
1 42 52
1 4 29
35 0 68
34 25 18
35 45 42
20 2 91
35 10 97
44 29 93
23 4 22
46 38 41
45 7 77
3 36 21
45 46 20
32 27 22
7 45 78
1 41 44
43 2 23
37 41 65
1 13 23
39 6 87
12 24 50
2 17 72
13 5 33
35 44 12
13 33 74
6 27 95
32 7 2
15 21 74
34 32 37
3 9 25
3 15 19
29 15 76
5 30 56
44 18 65
9 1 49
4 34 65
26 19 22
23 32 56
2 28 22
14 40 57
46 32 3
10 11 80
18 48 29
29 40 53
37 11 15
13 30 98
41 32 73
5 31 72
6 8 61
28 36 42
31 37 88
34 22 77
35 22 79
17 10 86
23 27 55
37 14 32
40 33 16
9 4 71
0 32 16
47 17 76
4 27 37
0 20 46
24 28 84
44 35 32
29 19 86
10 36 28
45 28 51
35 23 78
27 14 44
37 22 76
15 28 77
26 27 26
5 24 1
17 0 56
37 9 97
0 43 4
47 22 38
11 13 97
3 28 6
2 26 40
32 15 30
1 10 38
9 37 14
22 24 59
27 40 1
42 12 13
21 13 87
42 30 91
46 30 71
40 30 61
32 44 47
34 13 79
20 22 4
25 19 64
2 25 84
3 45 67
38 31 29
11 29
1 2 30
5 3 34
3 9 64
0 5 95
8 10 51
9 6 48
2 7 88
0 2 84
0 7 93
5 10 62
7 1 1
1 10 11
2 8 54
3 1 27
4 1 51
8 2 40
4 2 47
5 0 23
5 9 23
8 0 24
6 9 7
2 0 98
6 7 7
4 9 27
4 5 61
1 5 46
10 6 88
0 9 79
0 4 9
99 2712
31 4 6
84 90 30
50 46 55
92 76 27
26 37 28
72 5 74
38 70 13
84 38 49
45 32 95
92 90 5
72 96 82
16 43 20
67 24 27
11 98 74
9 48 77
64 7 90
76 3 17
86 24 38
36 42 13
43 36 5
36 41 29
55 16 7
32 60 82
19 82 34
24 61 0
96 60 99
10 47 20
35 68 86
11 15 53
66 78 20
79 41 3
